freq. ,flux ,err_flux ,MJD_start ,MJD_end ,flag,catalog,reference
 1.400e+09, 2.156e-14, 6.500e-16,  55000.0000,  55000.0000,  ,NVSS    ,  Condon et al. 1998  AJ  115  1693 
 3.000e+09, 2.926e-14, 1.200e-16,  55000.0000,  55000.0000,  ,VLASSQL    ,  Gordon et al. 2021  ApJS  255  30 
 2.418e+17, 3.411e-13, 3.760e-14,  54040.3008,  54724.3008,  ,1OUSX    ,  Giommi et al. in preparation 
 1.209e+17, 2.452e-13, 4.310e-14,  54040.3008,  54724.3008,  ,1OUSX    ,  Giommi et al. in preparation 
 3.627e+17, 4.371e-13, 3.210e-14,  54040.3008,  54724.3008,  ,1OUSX    ,  Giommi et al. in preparation 
 7.253e+17, 6.352e-13, 2.810e-14,  54040.3008,  54724.3008,  ,1OUSX    ,  Giommi et al. in preparation 
 1.088e+18, 8.200e-13, 5.115e-14,  54040.3008,  54724.3008,  ,1OUSX    ,  Giommi et al. in preparation 
 7.253e+17, 7.190e-13, 3.365e-14,  55000.0000,  55000.0000,  ,2SXPS    ,  Evans et al. 2020  ApJS  247  54 
 1.209e+17, 3.133e-13, 6.295e-14,  55000.0000,  55000.0000,  ,2SXPS    ,  Evans et al. 2020  ApJS  247  54 
 3.627e+17, 5.258e-13, 3.940e-14,  55000.0000,  55000.0000,  ,2SXPS    ,  Evans et al. 2020  ApJS  247  54 
 1.088e+18, 9.707e-13, 6.145e-14,  55000.0000,  55000.0000,  ,2SXPS    ,  Evans et al. 2020  ApJS  247  54 
 2.418e+17, 5.216e-13, 1.251e-13,  55000.0000,  55000.0000,  ,IPC2E    ,  Harris et al. 1990  VizieR  IX/13/2e 
 2.418e+17, 3.568e-13, 0.000e+00,  55000.0000,  55000.0000,  ,Chandra-CSC2    ,  Evans et al. 2010  ApJS  189  37 
 1.088e+18, 9.121e-13, 0.000e+00,  55000.0000,  55000.0000,  ,Chandra-CSC2    ,  Evans et al. 2010  ApJS  189  37 
